,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
91,"(20, 35, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
92,"(20, 35, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
93,"(20, 35, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
94,"(25, 5, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
95,"(25, 10, 10)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
96,"(25, 10, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
97,"(25, 10, 20)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
98,"(25, 15, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
99,"(25, 15, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
100,"(25, 20, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
101,"(25, 20, 20)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
102,"(25, 20, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
103,"(25, 20, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
104,"(25, 20, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
105,"(25, 25, 5)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
106,"(25, 25, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
107,"(25, 25, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
108,"(25, 25, 30)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
109,"(25, 25, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
110,"(25, 30, 5)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
111,"(25, 30, 15)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
