,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
95,"(20, 30, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
96,"(20, 30, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
97,"(20, 35, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
98,"(20, 35, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
99,"(25, 5, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
100,"(25, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
101,"(25, 5, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
102,"(25, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
103,"(25, 5, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
104,"(25, 10, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
105,"(25, 15, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
106,"(25, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
107,"(25, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
108,"(25, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
109,"(25, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
110,"(25, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
111,"(25, 25, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
112,"(25, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
113,"(25, 30, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
114,"(25, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
115,"(25, 35, 30)",0.6569037656903766,0.6390243902439025,0.34309623430962344,0.36097560975609755
116,"(30, 5, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
117,"(30, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
118,"(30, 5, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
119,"(30, 10, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
120,"(30, 10, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
121,"(30, 10, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
122,"(30, 15, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
123,"(30, 15, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
124,"(30, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
125,"(30, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
126,"(30, 20, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
127,"(30, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
128,"(30, 25, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
129,"(30, 25, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
130,"(30, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
131,"(30, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
132,"(30, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
133,"(30, 30, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
134,"(30, 35, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
135,"(30, 35, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
136,"(35, 5, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
137,"(35, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
138,"(35, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
139,"(35, 10, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
140,"(35, 10, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
141,"(35, 10, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
142,"(35, 15, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
143,"(35, 15, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
144,"(35, 15, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
145,"(35, 15, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
146,"(35, 20, 5)",0.6589958158995816,0.6390243902439025,0.3410041841004184,0.36097560975609755
147,"(35, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
148,"(35, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
149,"(35, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
150,"(35, 25, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
151,"(35, 30, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
152,"(35, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
153,"(35, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
154,"(35, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
155,"(35, 35, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
156,"(35, 35, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
157,"(20, 15, 10)",0.6527196652719666,0.6341463414634146,0.3472803347280335,0.36585365853658536
158,"(30, 10, 20)",0.6527196652719666,0.6341463414634146,0.3472803347280335,0.36585365853658536
159,"(35, 20, 10)",0.6234309623430963,0.6195121951219512,0.37656903765690375,0.3804878048780488
160,"(20, 20, 5)",0.6338912133891214,0.6097560975609756,0.36610878661087864,0.3902439024390244
161,"(30, 25, 25)",0.6108786610878661,0.6,0.3891213389121339,0.4
162,"(5, 5, 5)",0.4707112970711297,0.5463414634146342,0.5292887029288703,0.45365853658536587
163,"(30, 35, 35)",0.5104602510460251,0.5317073170731708,0.4895397489539749,0.4682926829268293
164,"(15, 25, 5)",0.5774058577405857,0.5121951219512195,0.4225941422594142,0.4878048780487805
165,"(25, 25, 15)",0.4456066945606695,0.424390243902439,0.5543933054393305,0.5756097560975609
166,"(10, 30, 20)",0.35355648535564854,0.3951219512195122,0.6464435146443515,0.6048780487804878
167,"(30, 5, 20)",0.35564853556485354,0.3951219512195122,0.6443514644351465,0.6048780487804878
168,"(20, 30, 10)",0.38493723849372385,0.36585365853658536,0.6150627615062761,0.6341463414634146
169,"(35, 10, 25)",0.34518828451882844,0.36585365853658536,0.6548117154811716,0.6341463414634146
170,"(5, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
171,"(5, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
172,"(5, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
173,"(5, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
174,"(5, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
175,"(5, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
176,"(5, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
177,"(5, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
178,"(5, 15, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
179,"(5, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
180,"(5, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
181,"(5, 20, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
182,"(5, 20, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
183,"(5, 20, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
184,"(5, 25, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
185,"(5, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
186,"(5, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
187,"(5, 25, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
188,"(5, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
189,"(5, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
190,"(5, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
191,"(5, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
192,"(5, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
193,"(5, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
194,"(5, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
195,"(5, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
196,"(5, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
197,"(10, 5, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
198,"(10, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
199,"(10, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
200,"(10, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
201,"(10, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
202,"(10, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
203,"(10, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
204,"(10, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
205,"(10, 15, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
206,"(10, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
207,"(10, 15, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
208,"(10, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
209,"(10, 15, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
210,"(10, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
211,"(10, 20, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
212,"(10, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
213,"(10, 25, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
214,"(10, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
215,"(10, 25, 20)",0.34309623430962344,0.36097560975609755,0.6569037656903766,0.6390243902439025
