,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
279,"(30, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
280,"(30, 30, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
281,"(30, 30, 10)",0.9142259414225942,0.9219512195121952,0.08577405857740586,0.07804878048780488
282,"(30, 30, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
283,"(30, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
284,"(30, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
285,"(30, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
286,"(30, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
287,"(30, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
288,"(30, 35, 10)",0.6443514644351465,0.6390243902439025,0.35564853556485354,0.36097560975609755
289,"(30, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
290,"(30, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
291,"(30, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
292,"(30, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
293,"(30, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
294,"(35, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
295,"(35, 5, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
296,"(35, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
297,"(35, 5, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
298,"(35, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
299,"(35, 5, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
300,"(35, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
301,"(35, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
302,"(35, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
303,"(35, 10, 15)",0.11715481171548117,0.14146341463414633,0.8828451882845189,0.8585365853658536
304,"(35, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
305,"(35, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
306,"(35, 10, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
307,"(35, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
308,"(35, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
309,"(35, 15, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
310,"(35, 15, 15)",0.6401673640167364,0.6292682926829268,0.3598326359832636,0.37073170731707317
311,"(35, 15, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
312,"(35, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
313,"(35, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
314,"(35, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
315,"(35, 20, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
316,"(35, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
317,"(35, 20, 15)",0.7719665271966527,0.7658536585365854,0.2280334728033473,0.23414634146341465
318,"(35, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
319,"(35, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
320,"(35, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
321,"(35, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
322,"(35, 25, 5)",0.8326359832635983,0.7951219512195122,0.16736401673640167,0.2048780487804878
323,"(35, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
324,"(35, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
325,"(35, 25, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
326,"(35, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
327,"(35, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
328,"(35, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
329,"(35, 30, 5)",0.3284518828451883,0.35609756097560974,0.6715481171548117,0.6439024390243903
330,"(35, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
331,"(35, 30, 15)",0.6757322175732218,0.6634146341463415,0.32426778242677823,0.33658536585365856
332,"(35, 30, 20)",0.7510460251046025,0.697560975609756,0.2489539748953975,0.3024390243902439
333,"(35, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
334,"(35, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
335,"(35, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
336,"(35, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
337,"(35, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
338,"(35, 35, 15)",0.17573221757322174,0.23414634146341465,0.8242677824267782,0.7658536585365854
339,"(35, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
340,"(35, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
341,"(35, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
342,"(35, 35, 35)",0.5502092050209205,0.5414634146341464,0.4497907949790795,0.4585365853658537
