,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
41,"(5, 15, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
42,"(5, 15, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
43,"(5, 15, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
44,"(5, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
45,"(5, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
46,"(5, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
47,"(5, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
48,"(5, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
49,"(5, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
50,"(5, 20, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
51,"(5, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
52,"(5, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
53,"(5, 25, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
54,"(5, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
55,"(5, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
56,"(5, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
57,"(5, 25, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
58,"(5, 30, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
59,"(5, 30, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
60,"(5, 30, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
61,"(5, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
62,"(5, 35, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
